# t_us_pico,raw,volt
23364033,30711,1.5464
23368031,30551,1.5384
23372032,32023,1.6125
23376029,32824,1.6528
23380036,31991,1.6109
23384031,30519,1.5368
23388035,30903,1.5561
23392032,32551,1.6391
23396034,33448,1.6843
23400033,32295,1.6262
23404032,31079,1.5650
23408032,31223,1.5722
23412034,32727,1.6480
23416032,33560,1.6899
23420033,32663,1.6447
23424031,31703,1.5964
23428031,31799,1.6012
23432035,33352,1.6794
23436033,34520,1.7382
23440034,33720,1.6980
23444031,32776,1.6504
23448031,33224,1.6730
23452036,34680,1.7463
23456031,35176,1.7713
23460034,34456,1.7350
23464034,33192,1.6714
23468032,33368,1.6802
23472031,34856,1.7552
23476032,35800,1.8027
23480032,34856,1.7552
23484035,33800,1.7020
23488031,33544,1.6891
23492037,35016,1.7632
23496035,35720,1.7987
23500037,35032,1.7640
23504034,33192,1.6714
23508031,33080,1.6657
23512030,34312,1.7278
23516031,34824,1.7536
23520032,33608,1.6923
23524035,32391,1.6310
23528030,31847,1.6036
23532034,33224,1.6730
23536036,33976,1.7109
23540030,32663,1.6447
23544034,31527,1.5875
23548034,31255,1.5738
23552036,32615,1.6423
23556036,33688,1.6964
23560029,32711,1.6472
23564033,31223,1.5722
23568037,31447,1.5835
23572031,32535,1.6383
23576036,33240,1.6738
23580035,32231,1.6230
23584033,31031,1.5626
23588032,31063,1.5642
23592028,32888,1.6561
23596034,33640,1.6939
23600033,32663,1.6447
23604031,31127,1.5674
23608033,31095,1.5658
23612032,32583,1.6407
23616031,33272,1.6754
23620037,32295,1.6262
23624030,31047,1.5634
23628033,31111,1.5666
23632036,32519,1.6375
23636035,33592,1.6915
23640033,32647,1.6439
23644034,31095,1.5658
23648034,31319,1.5771
23652031,32920,1.6577
23656033,33288,1.6762
23660036,32375,1.6302
23664034,31031,1.5626
23668033,31143,1.5682
23672031,32663,1.6447
23676031,33624,1.6931
23680031,32311,1.6270
23684034,30903,1.5561
23688036,31159,1.5690
23692036,32535,1.6383
23696030,33304,1.6770
23700033,32439,1.6335
23704031,31383,1.5803
23708031,31191,1.5706
23712034,32856,1.6545
23716030,33256,1.6746
23720029,32311,1.6270
23724029,31047,1.5634
23728031,31287,1.5754
23732032,32615,1.6423
23736034,33608,1.6923
23740030,32423,1.6327
23744035,31079,1.5650
23748033,31255,1.5738
23752029,32743,1.6488
23756030,33752,1.6996
23760031,32471,1.6351
23764033,30983,1.5601
23768030,31239,1.5730
23772033,32663,1.6447
23776033,33336,1.6786
23780034,32263,1.6246
23784033,31127,1.5674
23788035,31031,1.5626
23792035,32679,1.6455
23796032,33496,1.6867
23800033,32503,1.6367
23804036,31383,1.5803
23808031,31399,1.5811
23812033,32551,1.6391
23816036,33512,1.6875
23820030,32936,1.6585
23824035,31591,1.5908
23828034,31511,1.5867
23832030,32695,1.6463
23836032,33864,1.7052
23840032,32599,1.6415
23844036,31367,1.5795
23848036,31559,1.5891
23852036,32824,1.6528
23856032,33576,1.6907
23860037,32599,1.6415
23864030,31415,1.5819
23868035,31527,1.5875
23872037,33160,1.6698
23876037,33768,1.7004
23880036,32583,1.6407
23884035,31415,1.5819
23888031,31559,1.5891
23892032,32824,1.6528
23896030,33528,1.6883
23900033,32583,1.6407
23904033,31447,1.5835
23908036,31479,1.5851
23912036,32904,1.6569
23916031,33624,1.6931
23920036,32503,1.6367
23924036,31079,1.5650
23928032,31303,1.5763
23932032,32551,1.6391
23936035,33256,1.6746
23940032,32743,1.6488
23944034,31543,1.5883
23948034,31655,1.5940
23952032,33336,1.6786
23956031,33944,1.7092
23960032,33016,1.6625
23964034,31703,1.5964
23968033,31543,1.5883
23972036,33112,1.6673
23976036,33784,1.7012
23980032,33208,1.6722
23984035,31943,1.6085
23988035,32455,1.6343
23992033,34088,1.7165
23996036,34664,1.7455
24000035,33752,1.6996
24004034,32423,1.6327
24008033,32487,1.6359
24012031,34488,1.7366
24016033,35448,1.7850
24020028,34760,1.7503
24024033,33688,1.6964
24028035,33624,1.6931
24032033,35032,1.7640
24036032,36104,1.8180
24040032,35288,1.7769
24044032,33544,1.6891
24048036,33304,1.6770
24052031,34248,1.7246
24056031,34600,1.7423
24060033,33064,1.6649
24064032,31687,1.5956
24068032,31591,1.5908
24072035,33096,1.6665
24076033,33576,1.6907
24080033,32519,1.6375
24084033,31239,1.5730
24088033,31127,1.5674
24092033,32743,1.6488
24096034,33512,1.6875
24100035,32391,1.6310
24104034,31319,1.5771
24108033,31319,1.5771
24112034,33048,1.6641
24116038,33608,1.6923
24120037,32407,1.6318
24124030,31319,1.5771
24128034,31239,1.5730
24132035,32792,1.6512
24136036,33560,1.6899
24140032,32295,1.6262
24144037,30919,1.5569
24148030,30823,1.5521
24152031,31559,1.5891
24156035,31591,1.5908
24160032,30599,1.5408
24164033,29703,1.4957
24168037,30999,1.5609
24172031,33816,1.7028
24176036,37081,1.8672
24180036,39033,1.9655
24184034,40249,2.0267
24188034,42842,2.1573
24192036,44202,2.2258
24196030,43514,2.1911
24200031,39321,1.9800
24204031,34696,1.7471
24208036,32071,1.6149
24212031,32103,1.6165
24216032,31911,1.6069
24220033,30951,1.5585
24224030,29703,1.4957
24228035,30055,1.5134
24232033,31767,1.5996
24236035,32535,1.6383
24240035,31431,1.5827
24244033,30391,1.5303
24248036,30231,1.5223
24252035,31703,1.5964
24256036,32231,1.6230
24260034,31447,1.5835
24264036,30247,1.5231
24268034,30263,1.5239
24272035,31815,1.6020
24276034,32343,1.6286
24280031,31207,1.5714
24284037,29751,1.4981
24288031,30039,1.5126
24292029,31591,1.5908
24296035,32279,1.6254
24300034,31687,1.5956
24304036,30183,1.5199
24308036,30375,1.5295
24312033,32087,1.6157
24316031,32840,1.6537
24320036,31879,1.6053
24324030,30807,1.5513
24328033,31079,1.5650
24332035,32776,1.6504
24336033,33464,1.6851
24340030,32375,1.6302
24344034,31239,1.5730
24348036,31367,1.5795
24352036,32968,1.6601
24356031,33768,1.7004
24360032,32792,1.6512
24364032,31687,1.5956
24368033,32167,1.6198
24372032,33912,1.7076
24376035,34408,1.7326
24380032,33480,1.6859
24384030,32439,1.6335
24388031,32856,1.6545
24392030,34616,1.7431
24396033,35400,1.7826
24400036,34536,1.7391
24404036,33320,1.6778
24408036,33416,1.6827
24412034,35000,1.7624
24416028,35736,1.7995
24420037,34744,1.7495
24424036,33336,1.6786
24428030,33336,1.6786
24432034,34984,1.7616
24436032,35080,1.7664
24440037,33848,1.7044
24444034,32455,1.6343
24448030,32375,1.6302
24452034,33720,1.6980
24456033,34120,1.7181
24460032,32920,1.6577
24464033,31783,1.6004
24468033,31639,1.5932
24472033,33176,1.6706
24476032,33512,1.6875
24480029,32247,1.6238
24484032,30839,1.5529
24488035,30999,1.5609
24492033,32423,1.6327
24496035,33192,1.6714
24500033,32167,1.6198
24504032,30903,1.5561
24508034,31415,1.5819
24512035,32840,1.6537
24516034,33336,1.6786
24520037,32103,1.6165
24524036,30759,1.5489
24528035,30983,1.5601
24532033,32551,1.6391
24536035,33496,1.6867
24540034,32615,1.6423
24544031,31719,1.5972
24548036,31687,1.5956
24552035,33368,1.6802
24556035,34184,1.7213
24560030,33336,1.6786
24564031,32231,1.6230
24568029,32663,1.6447
24572029,34888,1.7568
24576032,36889,1.8575
24580030,37945,1.9107
24584032,39337,1.9808
24588030,42634,2.1468
24592033,48011,2.4176
24596032,52220,2.6295
24600031,53933,2.7158
24604032,54269,2.7327
24608036,55373,2.7883
24612034,57181,2.8793
24616035,57966,2.9189
24620035,57518,2.8963
24624035,57550,2.8979
24628034,58670,2.9543
24632037,59230,2.9825
24636034,58142,2.9277
24640035,54765,2.7577
24644035,50972,2.5667
24648033,48619,2.4482
24652031,48091,2.4216
24656037,45963,2.3145
24660030,42202,2.1251
24664035,37593,1.8930
24668031,33816,1.7028
24672032,31495,1.5859
24676032,28759,1.4482
24680033,25014,1.2596
24684033,22165,1.1161
24688032,21941,1.1048
24692034,23589,1.1878
24696033,24053,1.2112
24700037,22773,1.1467
24704034,21253,1.0702
24708030,21573,1.0863
24712032,22757,1.1459
24716031,23349,1.1757
24720029,22341,1.1250
24724034,21205,1.0678
24728030,21509,1.0831
24732038,22805,1.1483
24736034,22965,1.1564
24740029,21685,1.0919
24744031,20661,1.0404
24748036,20597,1.0372
24752036,22021,1.1089
24756036,22309,1.1234
24760034,21045,1.0597
24764037,19636,0.9888
24768033,19636,0.9888
24772031,21045,1.0597
24776032,21541,1.0847
24780034,20340,1.0242
24784030,18772,0.9453
24788036,18932,0.9533
24792031,20468,1.0307
24796035,20709,1.0428
24800032,19828,0.9984
24804031,18196,0.9163
24808035,18548,0.9340
24812034,20132,1.0137
24816037,20629,1.0388
24820035,19988,1.0065
24824037,18708,0.9420
24828036,19012,0.9573
24832037,21253,1.0702
24836031,21909,1.1032
24840036,21637,1.0895
24844036,20597,1.0372
24848031,21701,1.0927
24852030,24037,1.2104
24856036,25014,1.2596
24860037,25110,1.2644
24864028,24405,1.2289
24868034,25638,1.2910
24872031,28438,1.4320
24876034,29847,1.5029
24880034,29495,1.4852
24884036,28935,1.4570
24888035,29671,1.4941
24892036,32039,1.6133
24896030,33256,1.6746
24900037,32599,1.6415
24904034,32263,1.6246
24908034,32711,1.6472
24912029,34568,1.7407
24916031,35288,1.7769
24920036,34376,1.7310
24924035,33192,1.6714
24928034,33656,1.6947
24932031,35608,1.7930
24936030,36376,1.8317
24940037,35576,1.7914
24944035,34392,1.7318
24948036,34392,1.7318
24952030,36120,1.8188
24956030,37289,1.8777
24960031,36104,1.8180
24964032,34920,1.7584
24968032,34216,1.7229
24972034,35064,1.7656
24976034,35240,1.7745
24980028,33848,1.7044
24984035,32407,1.6318
24988031,32391,1.6310
24992032,33816,1.7028
24996032,34104,1.7173
25000031,32840,1.6537
25004036,31719,1.5972
25008037,31975,1.6101
25012030,33864,1.7052
25016034,34168,1.7205
25020037,32856,1.6545
25024033,31863,1.6045
25028033,31783,1.6004
25032032,33304,1.6770
25036031,33800,1.7020
25040036,32984,1.6609
25044032,31783,1.6004
25048036,31815,1.6020
25052032,33464,1.6851
25056037,33976,1.7109
25060030,33048,1.6641
25064032,31975,1.6101
25068035,32119,1.6173
25072035,33528,1.6883
25076033,33928,1.7084
25080032,32872,1.6553
25084032,31879,1.6053
25088033,32023,1.6125
25092030,33528,1.6883
25098058,33576,1.6907
25100037,33064,1.6649
25104032,31799,1.6012
25108030,32167,1.6198
25112034,33688,1.6964
25116035,34200,1.7221
25120032,33000,1.6617
25124034,32055,1.6141
25128030,32199,1.6214
25132034,33672,1.6955
25136035,34168,1.7205
25140037,33096,1.6665
25144038,31847,1.6036
25148034,32135,1.6182
25152033,33768,1.7004
25156036,34072,1.7157
25160035,33192,1.6714
25164036,32167,1.6198
25168031,32279,1.6254
25172031,34184,1.7213
25176031,34728,1.7487
25180029,33464,1.6851
25184030,32215,1.6222
25188030,32279,1.6254
25192034,34024,1.7133
25196037,34232,1.7237
25200036,33240,1.6738
25204035,32263,1.6246
25208033,32567,1.6399
25212030,33832,1.7036
25216033,33736,1.6988
25220033,31959,1.6093
25224037,30471,1.5344
25228030,30535,1.5376
25232035,32808,1.6520
25236031,34776,1.7511
25240032,35416,1.7834
25244034,37129,1.8696
25248032,40073,2.0179
25252036,44026,2.2169
25256034,46267,2.3298
25260032,44202,2.2258
25264031,40841,2.0565
25268030,38217,1.9244
25272035,36456,1.8357
25276033,34536,1.7391
25280034,31879,1.6053
25284030,30199,1.5207
25288035,30375,1.5295
25292030,32551,1.6391
25296030,33928,1.7084
25300033,32695,1.6463
25304035,31495,1.5859
25308033,31671,1.5948
25312033,33064,1.6649
25316036,33560,1.6899
25320031,32263,1.6246
25324032,31095,1.5658
25328030,31527,1.5875
25332031,33256,1.6746
25336031,33592,1.6915
25340037,32727,1.6480
25344034,31431,1.5827
25348035,32007,1.6117
25352032,33128,1.6682
25356030,33704,1.6972
25360035,32679,1.6455
25364037,31495,1.5859
25368033,31831,1.6028
25372035,33480,1.6859
25376031,33864,1.7052
25380031,33032,1.6633
25384036,31911,1.6069
25388030,32071,1.6149
25392036,33672,1.6955
25396037,34136,1.7189
25400034,33032,1.6633
25404035,31927,1.6077
25408034,32375,1.6302
25412035,34088,1.7165
25416029,34600,1.7423
25420032,33512,1.6875
25424035,32471,1.6351
25428032,33144,1.6690
25432037,34504,1.7374
25436036,35144,1.7697
25440031,34296,1.7270
25444032,33544,1.6891
25448032,33912,1.7076
25452034,35624,1.7938
25456030,35880,1.8067
25460037,34824,1.7536
25464030,33752,1.6996
25468037,34152,1.7197
25472029,35816,1.8035
25476033,36504,1.8382
25480036,35416,1.7834
25484031,34344,1.7294
25488033,34408,1.7326
25492029,35752,1.8003
25496030,36136,1.8196
25500032,34840,1.7544
25504032,33512,1.6875
25508030,33688,1.6964
25512031,34744,1.7495
25516033,34728,1.7487
25520036,33032,1.6633
25524033,31623,1.5924
25528030,31959,1.6093
25532030,33464,1.6851
25536035,33784,1.7012
25540032,32535,1.6383
25544028,31319,1.5771
25548035,31591,1.5908
25552033,33096,1.6665
25556030,33576,1.6907
25560031,32439,1.6335
25564033,30983,1.5601
25568033,31335,1.5779
25572035,32824,1.6528
25576038,33432,1.6835
25580035,32279,1.6254
25584033,31095,1.5658
25588034,31431,1.5827
25592032,32792,1.6512
25596035,33256,1.6746
25600030,32183,1.6206
25604030,31303,1.5763
25608031,32023,1.6125
25612030,33800,1.7020
25616037,34408,1.7326
25620030,33448,1.6843
25624031,32087,1.6157
25628032,32551,1.6391
25632035,34440,1.7342
25636037,35848,1.8051
25640031,36312,1.8285
25644032,37593,1.8930
25648036,40970,2.0630
25652031,45547,2.2935
25656032,49740,2.5046
25660031,51836,2.6102
25664037,53228,2.6803
25668038,54989,2.7690
25672037,56861,2.8632
25676031,57277,2.8842
25680036,56221,2.8310
25684038,55629,2.8012
25688034,57069,2.8737
25692034,58990,2.9704
25696032,58126,2.9269
25700035,54717,2.7553
25704031,51228,2.5796
25708031,49500,2.4926
25712034,48715,2.4530
25716032,47067,2.3700
25720028,43210,2.1758
25724038,39465,1.9873
25728031,36056,1.8156
25732032,33784,1.7012
25736032,30551,1.5384
25740033,26518,1.3353
25744036,23029,1.1596
25748035,22005,1.1081
25752037,23141,1.1653
25756031,23557,1.1862
25760034,22277,1.1218
25764034,20629,1.0388
25768035,20789,1.0468
25772037,22581,1.1371
25776034,22677,1.1419
25780034,21397,1.0774
25784035,20485,1.0315
25788035,21285,1.0718
25792036,22789,1.1475
25796034,23333,1.1749
25800031,22181,1.1169
25804035,20821,1.0484
25808029,21205,1.0678
25812036,22501,1.1330
25816029,22581,1.1371
25820030,21637,1.0895
25824031,20821,1.0484
25828030,21445,1.0799
25832035,22757,1.1459
25836030,23045,1.1604
25840037,21781,1.0968
25844034,20420,1.0282
25848034,20789,1.0468
25852032,22149,1.1153
25856030,22197,1.1177
25860032,20629,1.0388
25864036,18836,0.9485
25868033,18292,0.9211
25872033,19284,0.9710
25876033,19460,0.9799
25880031,18420,0.9275
25884031,17412,0.8768
25888031,17876,0.9001
25892035,19764,0.9952
25896030,20420,1.0282
25900035,19444,0.9791
25904035,19252,0.9694
25908036,19828,0.9984
25912036,22309,1.1234
25916037,23525,1.1846
25920035,23061,1.1612
25924029,22725,1.1443
25928036,24021,1.2096
25932031,26486,1.3337
25936031,27798,1.3998
25940034,27830,1.4014
25944036,27110,1.3651
25948033,28438,1.4320
25952033,30311,1.5263
25956034,31559,1.5891
25960034,31111,1.5666
25964032,30071,1.5142
25968030,30759,1.5489
25972034,32487,1.6359
25976030,33032,1.6633
25980036,32327,1.6278
25984030,30967,1.5593
25988031,31543,1.5883
25992034,32936,1.6585
25996029,33288,1.6762
26000035,32279,1.6254
26004030,31367,1.5795
26008037,31831,1.6028
26012028,33208,1.6722
26016033,33944,1.7092
26020035,32567,1.6399
26024037,31399,1.5811
26028028,31847,1.6036
26032030,33512,1.6875
26036032,33544,1.6891
26040036,32583,1.6407
26044037,31255,1.5738
26048031,32039,1.6133
26052030,33288,1.6762
26056030,33832,1.7036
26060029,32711,1.6472
26064031,31719,1.5972
26068031,32343,1.6286
26072030,33688,1.6964
26076033,33912,1.7076
26080031,32423,1.6327
26084035,31447,1.5835
26088033,31911,1.6069
26092035,33720,1.6980
26096034,34552,1.7399
26100031,33336,1.6786
26104034,31911,1.6069
26108033,32311,1.6270
26112036,33848,1.7044
26116031,34280,1.7262
26120031,33192,1.6714
26124034,32119,1.6173
26128032,32471,1.6351
26132035,33928,1.7084
26136036,34376,1.7310
26140035,33496,1.6867
26144036,32327,1.6278
26148034,32663,1.6447
26152032,34216,1.7229
26156034,34664,1.7455
26160036,33496,1.6867
26164033,32471,1.6351
26168036,32824,1.6528
26172036,34312,1.7278
26176030,34536,1.7391
26180029,33128,1.6682
26184030,31991,1.6109
26188034,32631,1.6431
26192033,34136,1.7189
26196032,34424,1.7334
26200035,33368,1.6802
26204030,32824,1.6528
26208035,33048,1.6641
26212034,34312,1.7278
26216035,34536,1.7391
26220035,33576,1.6907
26224036,32311,1.6270
26228032,32776,1.6504
26232034,34296,1.7270
26236036,34568,1.7407
26240032,33368,1.6802
26244034,32567,1.6399
26248030,33048,1.6641
26252033,34584,1.7415
26256028,34840,1.7544
26260033,33528,1.6883
26264035,32359,1.6294
26268033,32888,1.6561
26272029,34408,1.7326
26276034,34792,1.7519
26280035,34008,1.7125
26284030,32984,1.6609
26288030,33544,1.6891
26292034,34872,1.7560
26296035,35176,1.7713
26300035,33704,1.6972
26304033,32615,1.6423
26308033,33032,1.6633
26312035,34824,1.7536
26316033,34824,1.7536
26320035,33624,1.6931
26324033,32391,1.6310
26328033,32727,1.6480
26332033,34296,1.7270
26336031,34760,1.7503
26340036,33656,1.6947
26344032,32567,1.6399
26348035,33320,1.6778
26352031,34456,1.7350
26356033,34792,1.7519
26360034,33544,1.6891
26364034,32439,1.6335
26368035,33048,1.6641
26372034,34536,1.7391
26376032,35032,1.7640
26380035,33608,1.6923
26384037,32583,1.6407
26388035,33016,1.6625
26392033,34440,1.7342
26396035,34664,1.7455
26400033,33688,1.6964
26404035,32583,1.6407
26408031,32936,1.6585
26412037,34248,1.7246
26416031,34616,1.7431
26420035,33448,1.6843
26424034,32968,1.6601
26428032,33352,1.6794
26432036,34600,1.7423
26436036,34888,1.7568
26440036,33464,1.6851
26444035,32471,1.6351
26448035,33240,1.6738
26452034,34632,1.7439
26456035,34808,1.7527
26460033,33704,1.6972
26464032,32343,1.6286
26468028,32808,1.6520
26472035,34264,1.7254
26476030,34408,1.7326
26480028,33496,1.6867
26484034,32327,1.6278
26488030,32824,1.6528
26492035,34344,1.7294
26496034,34904,1.7576
26500030,33448,1.6843
26504034,32439,1.6335
26508032,33080,1.6657
26512039,34632,1.7439
26516031,34840,1.7544
26520029,33816,1.7028
26524034,32455,1.6343
26528033,33000,1.6617
26532032,34600,1.7423
26536034,34936,1.7592
26540029,33816,1.7028
26544030,32455,1.6343
26548034,32920,1.6577
26552032,34376,1.7310
26556032,34952,1.7600
26560036,33688,1.6964
26564031,32327,1.6278
26568034,32743,1.6488
26572029,34200,1.7221
26576031,34584,1.7415
26580034,33512,1.6875
26584031,32455,1.6343
26588034,32840,1.6537
26592035,34376,1.7310
26596036,34568,1.7407
26600031,33448,1.6843
26604034,32407,1.6318
26608036,32984,1.6609
26612034,34456,1.7350
26616036,34824,1.7536
26620036,33672,1.6955
26624034,32407,1.6318
26628033,33112,1.6673
26632035,34328,1.7286
26636037,34600,1.7423
26640030,33560,1.6899
26644034,32359,1.6294
26648034,32743,1.6488
26652033,34280,1.7262
26656031,34584,1.7415
26660034,33656,1.6947
26664031,32631,1.6431
26668037,33144,1.6690
26672037,35256,1.7753
26676032,35608,1.7930
26680033,34328,1.7286
26684034,33288,1.6762
26688030,33528,1.6883
26692036,34920,1.7584
26696030,35288,1.7769
26700032,34792,1.7519
26704034,34168,1.7205
26708036,34616,1.7431
26712033,36376,1.8317
26716035,36248,1.8253
26720032,35048,1.7648
26724031,34184,1.7213
26728033,34680,1.7463
26732037,35880,1.8067
26736032,35800,1.8027
26740031,34184,1.7213
26744033,32872,1.6553
26748036,32711,1.6472
26752031,33832,1.7036
26756031,33784,1.7012
26760036,32615,1.6423
26764030,31479,1.5851
26768033,31863,1.6045
26772029,33432,1.6835
26776037,33352,1.6794
26780035,31911,1.6069
26784036,31015,1.5618
26788030,31287,1.5754
26792035,32952,1.6593
26796034,32872,1.6553
26800036,31543,1.5883
26804031,30695,1.5456
26808038,31367,1.5795
26812034,32792,1.6512
26816035,32856,1.6545
26820032,31511,1.5867
26824033,30503,1.5360
26828030,30583,1.5400
26832034,31447,1.5835
26836032,31207,1.5714
26840036,30151,1.5182
26844036,29831,1.5021
26848028,31431,1.5827
26852035,35192,1.7721
26856037,38489,1.9381
26860033,40249,2.0267
26864036,41370,2.0832
26868032,42778,2.1541
26872033,42586,2.1444
26876033,40377,2.0332
26880035,36792,1.8527
26884030,33016,1.6625
26888029,31303,1.5763
26892030,31447,1.5835
26896032,30903,1.5561
26900033,29479,1.4844
26904035,28823,1.4514
26908036,29799,1.5005
26912031,31607,1.5916
26916033,31831,1.6028
26920031,30711,1.5464
26924034,29655,1.4933
26928031,30583,1.5400
26932031,31991,1.6109
26936037,32359,1.6294
26940034,30807,1.5513
26944035,29751,1.4981
26948032,30151,1.5182
26952031,31527,1.5875
26956033,31911,1.6069
26960031,31143,1.5682
26964033,29975,1.5094
26968029,30743,1.5481
26972037,32519,1.6375
26976032,32904,1.6569
26980035,31207,1.5714
26984035,30183,1.5199
26988034,31111,1.5666
26992036,32295,1.6262
26996031,32567,1.6399
27000034,31383,1.5803
27004032,30119,1.5166
27008028,31047,1.5634
27012031,32599,1.6415
27016029,32711,1.6472
27020032,31623,1.5924
27024037,30823,1.5521
27028031,31511,1.5867
27032029,33112,1.6673
27036031,33368,1.6802
27040031,31991,1.6109
27044030,31335,1.5779
27048036,31639,1.5932
27052033,33464,1.6851
27056035,33976,1.7109
27060032,32904,1.6569
27064032,32055,1.6141
27068038,32727,1.6480
27072033,34456,1.7350
27076038,34648,1.7447
27080035,33560,1.6899
27084034,32487,1.6359
27088030,33176,1.6706
27092033,34728,1.7487
27096032,34984,1.7616
27100035,33704,1.6972
27104029,32840,1.6537
27108035,33608,1.6923
27112030,34920,1.7584
27116031,35080,1.7664
27120037,33624,1.6931
27124035,32311,1.6270
27128035,32920,1.6577
27132034,34136,1.7189
27136034,34072,1.7157
27140034,32567,1.6399
27144035,31623,1.5924
27148038,32087,1.6157
27152032,33416,1.6827
27156035,33544,1.6891
27160034,32263,1.6246
27164037,30823,1.5521
27168031,31255,1.5738
27172030,32856,1.6545
27176029,32968,1.6601
27180032,31463,1.5843
27184037,30903,1.5561
27188036,31175,1.5698
27192031,33160,1.6698
27196037,33304,1.6770
27200030,32103,1.6165
27204034,31111,1.5666
27208034,31255,1.5738
27212035,32727,1.6480
27216038,33000,1.6617
27220029,31943,1.6085
27224032,30887,1.5553
27228035,31431,1.5827
27232037,32840,1.6537
27236036,33336,1.6786
27240033,32375,1.6302
27244029,30999,1.5609
27248036,31575,1.5900
27252033,33320,1.6778
27256034,33512,1.6875
27260038,32199,1.6214
27264031,31543,1.5883
27268037,31943,1.6085
27272035,33224,1.6730
27276031,33224,1.6730
27280033,31895,1.6061
27284033,30855,1.5537
27288035,31639,1.5932
27292035,32936,1.6585
27296031,33080,1.6657
27300033,31751,1.5988
27304032,30679,1.5448
27308031,31495,1.5859
27312032,32776,1.6504
27316030,32840,1.6537
27320037,31607,1.5916
27324034,31127,1.5674
27328032,31351,1.5787
27332037,33128,1.6682
27336031,32872,1.6553
27340032,31735,1.5980
27344032,31127,1.5674
27348030,31383,1.5803
27352035,32968,1.6601
27356032,33096,1.6665
27360037,31847,1.6036
27364035,31143,1.5682
27368036,31655,1.5940
27372035,33176,1.6706
27376029,33496,1.6867
27380033,31767,1.5996
27384031,30839,1.5529
27388035,31447,1.5835
27392035,33112,1.6673
27396031,33000,1.6617
27400036,31783,1.6004
27404037,31207,1.5714
27408032,31655,1.5940
27412033,33432,1.6835
27416032,33416,1.6827
27420032,32311,1.6270
27424030,31319,1.5771
27428036,31655,1.5940
27432033,33272,1.6754
27436036,33592,1.6915
27440034,32071,1.6149
27444031,31047,1.5634
27448034,31911,1.6069
27452030,33400,1.6818
27456032,33256,1.6746
27460034,32007,1.6117
27464032,30887,1.5553
27468036,31703,1.5964
27472030,33432,1.6835
27476037,33944,1.7092
27480033,32487,1.6359
27484037,31719,1.5972
27488030,32503,1.6367
27492030,34264,1.7254
27496038,34312,1.7278
27500032,32808,1.6520
27504035,32215,1.6222
27508031,33352,1.6794
27512033,35320,1.7785
27516036,35800,1.8027
27520035,34264,1.7254
27524032,33240,1.6738
27528035,34168,1.7205
27532031,35832,1.8043
27536030,35432,1.7842
27540034,33704,1.6972
27544035,32071,1.6149
27548030,32135,1.6182
27552030,33016,1.6625
27556032,32936,1.6585
27560032,31639,1.5932
27564033,30423,1.5319
27568029,31255,1.5738
27572036,32840,1.6537
27576034,33112,1.6673
27580034,31655,1.5940
27584031,30455,1.5336
27588036,30919,1.5569
27592036,32439,1.6335
27596034,32776,1.6504
27600033,31543,1.5883
27604030,30439,1.5327
27608034,31143,1.5682
27612031,32391,1.6310
27616036,32679,1.6455
27620032,31703,1.5964
27624036,30663,1.5440
27628032,31303,1.5763
27632035,32824,1.6528
27636034,32215,1.6222
27640031,30503,1.5360
27644031,28807,1.4506
27648034,29623,1.4917
27652035,32007,1.6117
27656031,33160,1.6698
27660032,33544,1.6891
27664032,35496,1.7874
27668030,39097,1.9687
27672030,43114,2.1710
27676033,44714,2.2516
27680035,42522,2.1412
27684031,39353,1.9816
27688033,37657,1.8962
27692032,36760,1.8510
27696030,34088,1.7165
27700030,31271,1.5746
27704033,28839,1.4522
27708032,28903,1.4554
27712030,30807,1.5513
27716032,31271,1.5746
27720035,30359,1.5287
27724029,29687,1.4949
27728036,30295,1.5255
27732033,31591,1.5908
27736031,31559,1.5891
27740031,30343,1.5279
27744030,29879,1.5046
27748036,30519,1.5368
27752036,31911,1.6069
27756033,31911,1.6069
27760037,30663,1.5440
27764033,29687,1.4949
27768035,30647,1.5432
27772030,31975,1.6101
27776031,32215,1.6222
27780034,30935,1.5577
27784033,30007,1.5110
27788036,31111,1.5666
27792031,32375,1.6302
27796036,32647,1.6439
27800033,31847,1.6036
27804034,30967,1.5593
27808036,31495,1.5859
27812033,33192,1.6714
27816029,33000,1.6617
27820034,31687,1.5956
27824032,30727,1.5473
27828029,31575,1.5900
27832036,32984,1.6609
27836036,33160,1.6698
27840033,31911,1.6069
27844038,30951,1.5585
27848035,31799,1.6012
27852038,33288,1.6762
27856036,33624,1.6931
27860032,32327,1.6278
27864031,31479,1.5851
27868029,32407,1.6318
27872035,34136,1.7189
27876033,34424,1.7334
27880036,33336,1.6786
27884036,32519,1.6375
27888032,33320,1.6778
27892033,35160,1.7705
27896032,35032,1.7640
27900037,34200,1.7221
27904036,33016,1.6625
27908034,33672,1.6955
27912036,35336,1.7793
27916029,34984,1.7616
27920033,33672,1.6955
27924034,32439,1.6335
27928029,32920,1.6577
27932031,34232,1.7237
27936037,33928,1.7084
27940034,32343,1.6286
27944031,31431,1.5827
27948032,31895,1.6061
27952035,33432,1.6835
27956034,33336,1.6786
27960033,31959,1.6093
27964035,30759,1.5489
27968032,31447,1.5835
27972036,32936,1.6585
27976033,32840,1.6537
27980032,31495,1.5859
27984032,30951,1.5585
27988033,31223,1.5722
27992029,32615,1.6423
27996034,32904,1.6569
28000032,31383,1.5803
28004034,30519,1.5368
28008036,31511,1.5867
28012030,32631,1.6431
28016035,32599,1.6415
28020033,31095,1.5658
